     940    297.34273   -6911.7319            0   -6845.3555    562.29659 
     950    296.76474   -6911.5916            0   -6845.3442    526.44649 
     960    296.94527   -6911.6354            0   -6845.3476    459.90543 
     970    296.27565   -6911.4628            0   -6845.3245    395.14887 
     980    295.42273   -6911.2707            0   -6845.3228    333.84473 
     990    295.85563   -6911.3557            0   -6845.3112    272.84094 
    1000     296.9812   -6911.6194            0   -6845.3236     230.8148 
    1010    296.60829   -6911.5164            0   -6845.3038    243.45851 
    1020    293.60943   -6910.8469            0   -6845.3038    314.77217 
    1030    298.95318   -6909.7726            0   -6843.0366    484.39015 
    1040    293.18163   -6908.4954            0   -6843.0478    612.93711 
    1050    298.81648   -6907.4628            0   -6840.7573    796.09814 
    1060    296.26561    -6906.882            0    -6840.746    898.06906 
    1070    296.49962   -6906.9455            0   -6840.7572    959.59939 
    1080    298.93074   -6907.4731            0   -6840.7421    968.46891 
    1090    302.51073   -6908.2774            0   -6840.7473    923.81209 
    1100    306.76384   -6909.2373            0   -6840.7577    839.50585 
    1110    300.98071   -6910.3057            0   -6843.1171     672.8882 
    1120    307.15649   -6911.6883            0   -6843.1211    553.00144 
    1130    303.59052   -6913.3138            0   -6845.5426    361.90108 
    1140    309.94253   -6914.7416            0   -6845.5525    252.99466 
    1150    302.76529   -6915.4567            0   -6847.8698    126.82636 
    1160    302.63679   -6915.4192            0   -6847.8609    109.00327 
    1170    299.97912   -6914.7961            0    -6847.831    126.76386 
    1180    296.57449   -6914.0287            0   -6847.8237    162.86051 
    1190    294.03698   -6913.4555            0    -6847.817     204.4139 
    1200    293.44356   -6913.3347            0   -6847.8286    239.88359 
    1210    294.58441    -6913.595            0   -6847.8343    271.87753 
    1220    295.47272   -6913.7793            0   -6847.8202    311.11812 
    1230    293.73582   -6913.4035            0   -6847.8322    369.14575 
    1240    299.49981    -6912.413            0    -6845.555    494.06104 
    1250    294.30086   -6911.2561            0   -6845.5587    542.29684 
    1260    291.06144   -6910.5315            0   -6845.5572    560.59943 
    1270    290.66014   -6910.4501            0   -6845.5654    557.45115 
    1280    291.03106   -6910.5288            0   -6845.5613     564.1487 
    1290    290.32901   -6910.3702            0   -6845.5594    594.36181 
    1300    298.79417   -6910.0155            0    -6843.315    689.87242 
    1310    297.33581   -6909.6803            0   -6843.3053    708.53517 
    1320    298.32776   -6909.9162            0   -6843.3198     686.6771 
    1330    302.59983   -6910.8927            0   -6843.3427    628.40668 
    1340    308.21681   -6912.1658            0   -6843.3618     570.4513 
    1350    302.32522   -6913.1037            0   -6845.6149     483.9528 
    1360    304.75572   -6913.6409            0   -6845.6096    484.30862 
    1370    305.24665   -6913.7549            0    -6845.614    496.82874 
    1380    304.71699   -6913.6362            0   -6845.6135    508.02726 
    1390    303.76586   -6913.4184            0   -6845.6081    520.02863 
    1400    302.43877   -6913.1113            0   -6845.5972    543.25078 
    1410    301.41925   -6912.8701            0   -6845.5836    564.22469 
    1420    300.89081   -6912.7432            0   -6845.5746    573.05998 
