-6182.015 -6184.219 -6185.041
-6175.570 -6185.309 -6183.958
-6142.387 -6159.291 -6160.957
-6175.780 -6183.917 -6184.767
-6174.761 -6182.409 -6185.240
-6172.187 -6181.366 -6184.784
-6158.808 -6183.464 -6184.914
-6183.670 -6183.675 -6185.188
-6161.316 -6191.639 -6180.392
-6151.459 -6182.237 -6186.483
-6184.268 -6185.802 -6185.025
-6183.327 -6184.896 -6184.938
-6163.918 -6180.973 -6184.224
-6182.412 -6184.796 -6185.083
-6162.699 -6179.150 -6182.280
-6179.142 -6183.241 -6184.714
-6180.165 -6187.298 -6188.218
-6172.288 -6180.028 -6186.886
-6179.427 -6185.350 -6188.201
-6175.076 -6186.547 -6188.091
-6181.994 -6184.373 -6186.903
-6186.880 -6187.414 -6186.861
-6175.580 -6184.682 -6185.771
-6179.847 -6183.175 -6184.537
-6173.186 -6183.429 -6184.262
-6172.814 -6181.775 -6184.220
-6173.021 -6182.037 -6184.649
-6177.256 -6182.783 -6185.120
-6177.481 -6184.131 -6185.835
-6176.331 -6183.722 -6185.940
-6177.417 -6184.005 -6184.596
-6178.353 -6184.844 -6185.411
-6181.577 -6185.227 -6186.368
-6183.755 -6184.726 -6184.832
-6174.684 -6183.139 -6184.432
-6176.137 -6183.520 -6186.154
-6169.901 -6184.134 -6185.293
-6146.308 -6169.000 -6169.886
-6172.370 -6184.333 -6184.855
-6176.962 -6186.896 -6186.856
-6172.629 -6181.826 -6184.468
-6167.652 -6184.030 -6186.142
-6183.675 -6185.954 -6186.483
-6186.404 -6188.117 -6188.219
-6186.404 -6188.117 -6188.219
-6177.849 -6186.025 -6186.272
-6186.036 -6186.689 -6185.692
-6138.808 -6166.085 -6180.635
-6125.512 -6162.403 -6179.933
-6093.541 -6159.013 -6166.376
-6182.626 -6184.804 -6185.104
-6180.165 -6187.298 -6188.218
-6179.427 -6185.350 -6188.201
-6175.076 -6186.547 -6188.091
-6181.994 -6184.373 -6186.903
-6165.998 -6189.740 -6184.347
-6186.880 -6187.414 -6186.861
-6176.205 -6187.793 -6188.225
-6170.999 -6182.874 -6185.098
-6156.587 -6186.734 -6184.774
-6179.417 -6188.190 -6188.201
-6139.853 -6182.751 -6184.901
-6174.358 -6185.155 -6185.455
-6177.713 -6185.705 -6186.948
-6177.400 -6183.916 -6187.548
-6167.969 -6184.652 -6185.729
-6176.376 -6183.131 -6184.652
-6165.908 -6183.210 -6184.282
-6176.953 -6183.618 -6184.532
-6168.261 -6185.072 -6184.057
-6174.966 -6183.617 -6185.874
-6175.549 -6183.575 -6186.391
-6175.303 -6183.772 -6186.022
-6179.514 -6184.592 -6185.603
-6186.283 -6187.411 -6186.860
-6175.099 -6182.224 -6186.358
-6184.498 -6185.766 -6185.659
-6179.811 -6186.023 -6186.228
-6175.404 -6184.237 -6184.691
-6172.080 -6181.596 -6180.759
-6060.964 -6171.150 -6182.053
-6180.841 -6186.019 -6185.926
-6060.806 -6164.779 -6172.603
-6167.891 -6182.308 -6187.612
-6165.065 -6181.905 -6185.649
-6171.688 -6183.619 -6183.984
-6173.185 -6187.219 -6187.502
-6181.035 -6188.173 -6188.225
-6176.205 -6187.793 -6188.225
-6186.404 -6188.117 -6188.219
-6182.599 -6188.092 -6188.216
-6175.076 -6186.547 -6188.091
-6177.713 -6185.705 -6186.948
-6181.994 -6184.373 -6186.903
-6145.958 -6183.243 -6184.002
-6170.514 -6188.176 -6188.193
-6168.712 -6182.256 -6184.728
-6173.399 -6185.709 -6186.320
-6177.210 -6184.048 -6185.515
-6177.324 -6183.369 -6185.083
-6162.462 -6183.646 -6186.767
-6180.373 -6188.453 -6188.473
-6179.457 -6185.790 -6186.154
-6178.966 -6186.421 -6188.090
-6174.047 -6182.849 -6183.514
-6181.596 -6183.964 -6184.711
-6172.215 -6184.786 -6185.720
-6177.138 -6183.088 -6184.447
-6173.909 -6183.341 -6188.213
-6186.303 -6188.059 -6188.219
-6186.095 -6187.398 -6186.856
-6176.917 -6182.942 -6185.807
-6172.337 -6180.632 -6184.687
-6181.342 -6185.921 -6186.118
-6183.340 -6184.896 -6184.940
-6130.730 -6183.838 -6177.989
-6163.976 -6183.088 -6184.247
-6171.174 -6181.140 -6182.949
-6180.818 -6188.189 -6188.203
-6181.550 -6188.179 -6188.196
-6181.035 -6188.173 -6188.225
-6186.404 -6188.117 -6188.219
-6175.076 -6186.547 -6188.091
-6174.677 -6183.702 -6184.964
-6177.713 -6185.705 -6186.948
-6181.994 -6184.373 -6186.903
-6178.977 -6187.305 -6186.816
-6181.156 -6188.902 -6185.536
-6182.036 -6186.267 -6186.094
-6161.564 -6186.071 -6184.179
-6179.540 -6182.543 -6183.706
-6177.371 -6183.906 -6185.276
-6183.126 -6184.079 -6185.180
-6171.362 -6181.277 -6186.429
-6184.053 -6186.144 -6186.360
-6181.505 -6186.669 -6186.853
-6173.199 -6188.284 -6188.353
-6173.006 -6185.514 -6186.090
-6182.414 -6188.357 -6188.396
-6173.126 -6183.354 -6188.477
-6180.092 -6184.482 -6184.989
-6176.333 -6183.575 -6184.050
-6171.742 -6182.303 -6184.949
-6177.169 -6183.806 -6184.872
-6182.958 -6186.264 -6186.094
-6173.448 -6182.255 -6184.281
-6162.348 -6178.359 -6184.003
-6180.841 -6186.019 -6185.926
-6167.727 -6183.703 -6184.575
-6145.781 -6181.727 -6181.305
-6149.661 -6182.768 -6185.300
-6180.150 -6188.069 -6188.219
-6181.164 -6188.435 -6188.434
-6176.644 -6183.064 -6184.517
-6185.068 -6188.399 -6187.341
-6176.242 -6181.941 -6183.618
-6180.373 -6188.453 -6188.473
-6186.303 -6188.059 -6188.219
-6177.713 -6185.705 -6186.948
-6181.994 -6184.373 -6186.903
-6178.977 -6187.305 -6186.816
-6174.146 -6184.145 -6185.859
-6183.791 -6188.166 -6188.215
-6168.197 -6181.142 -6184.012
-6176.198 -6184.166 -6183.303
-6171.599 -6185.104 -6186.745
-6171.969 -6189.743 -6186.427
-6171.178 -6189.989 -6185.177
-6163.007 -6183.624 -6186.249
-6184.490 -6189.842 -6184.301
-6184.075 -6188.198 -6188.189
-6179.547 -6184.925 -6185.216
-6182.390 -6185.450 -6185.793
-6176.940 -6184.549 -6185.153
-6177.176 -6185.352 -6186.938
-6172.477 -6183.084 -6184.639
-6174.483 -6185.374 -6186.019
-6175.877 -6184.864 -6185.280
-6173.318 -6185.647 -6185.660
-6176.900 -6183.927 -6185.777
-6172.688 -6184.928 -6182.535
-6183.496 -6187.559 -6186.520
-6171.473 -6181.177 -6184.333
-6181.979 -6184.968 -6185.360
-6184.213 -6185.976 -6186.372
-6173.682 -6182.847 -6185.728
-6176.793 -6188.413 -6188.470
-6167.829 -6180.205 -6184.477
-6173.629 -6181.782 -6184.324
-6164.762 -6180.910 -6186.830
-6173.126 -6183.354 -6188.477
-6180.150 -6188.069 -6188.219
-6177.713 -6185.705 -6186.948
-6181.994 -6184.373 -6186.903
-6171.969 -6189.743 -6186.427
-6178.824 -6186.603 -6187.002
-6168.928 -6182.384 -6183.909
-6173.941 -6183.475 -6183.561
-6167.445 -6181.449 -6184.500
-6169.971 -6186.844 -6187.339
-6169.836 -6183.736 -6188.476
-6175.598 -6187.972 -6186.261
-6181.640 -6185.766 -6186.588
-6163.307 -6191.684 -6186.707
-6180.438 -6185.300 -6185.790
-6179.879 -6186.117 -6186.323
-6174.790 -6187.069 -6188.386
-6158.189 -6184.315 -6185.718
-6171.118 -6181.895 -6182.836
-6173.854 -6186.023 -6186.909
-6182.319 -6188.370 -6188.342
-6175.333 -6184.403 -6186.084
-6182.978 -6186.767 -6186.897
-6173.476 -6182.551 -6184.247
-6172.579 -6182.741 -6185.296
-6173.951 -6183.006 -6185.192
-6182.103 -6184.405 -6185.805
-6022.323 -6192.482 -6182.669
-6185.220 -6186.657 -6186.938
-6179.879 -6185.129 -6186.937
-6177.294 -6184.857 -6185.544
-6171.211 -6183.658 -6184.465
-6183.972 -6185.803 -6185.361
-6152.978 -6182.053 -6184.595
-6173.527 -6183.028 -6184.166
-6122.271 -6180.778 -6183.753
-6173.126 -6183.354 -6188.477
-6159.183 -6187.326 -6186.754
-6180.150 -6188.069 -6188.219
-6178.824 -6186.603 -6187.002
-6181.994 -6184.373 -6186.903
-6183.496 -6187.559 -6186.520
-6181.287 -6188.159 -6188.198
-6175.039 -6183.278 -6184.379
-6165.203 -6184.952 -6184.467
-6186.009 -6185.215 -6186.578
-6175.601 -6189.192 -6185.034
-6185.359 -6184.678 -6186.257
-6173.533 -6189.655 -6186.963
-6175.939 -6190.982 -6186.255
-6184.264 -6187.749 -6188.215
-6177.470 -6188.199 -6188.220
-6179.620 -6186.038 -6186.245
-6177.926 -6184.268 -6184.853
-6179.760 -6188.190 -6188.186
-6178.489 -6184.767 -6186.936
-6175.526 -6182.102 -6185.556
-6172.804 -6183.864 -6184.354
-6166.986 -6181.735 -6184.734
-6168.907 -6184.031 -6185.362
-6177.089 -6180.607 -6184.479
-6168.320 -6182.202 -6184.657
-6181.442 -6185.879 -6186.130
-6176.698 -6185.806 -6187.352
-6184.984 -6185.926 -6186.266
-6172.371 -6183.176 -6184.107
-6173.547 -6182.408 -6184.122
-6162.635 -6186.775 -6185.823
-6122.363 -6165.932 -6166.896
-6177.143 -6188.415 -6188.437
-6182.498 -6188.235 -6188.475
-6182.873 -6190.892 -6186.331
-6173.126 -6183.354 -6188.477
-6178.824 -6186.603 -6187.002
-6183.496 -6187.559 -6186.520
-6182.103 -6184.405 -6185.805
-6180.438 -6185.300 -6185.790
-6178.560 -6187.926 -6188.226
-6159.491 -6181.655 -6183.566
-6178.130 -6188.327 -6187.325
-6172.669 -6182.634 -6184.133
-6166.551 -6183.595 -6184.793
-6180.692 -6187.086 -6185.935
-6047.034 -6149.329 -6183.302
-6182.231 -6187.900 -6185.242
-6181.475 -6186.839 -6186.688
-6182.077 -6188.174 -6188.181
-6182.223 -6188.390 -6188.401
-6177.670 -6185.333 -6185.135
-6144.492 -6182.513 -6183.867
-6177.320 -6184.820 -6185.800
-6174.694 -6184.950 -6185.494
-6171.933 -6184.120 -6186.371
-6163.123 -6184.502 -6185.106
-6186.335 -6188.427 -6188.460
-6174.710 -6184.399 -6186.269
-6153.873 -6160.240 -6161.066
-6178.394 -6188.100 -6188.207
-6174.405 -6182.678 -6185.403
-6044.064 -6180.565 -6179.883
-6183.928 -6185.156 -6185.170
-6165.771 -6180.808 -6185.109
-6179.988 -6183.510 -6183.978
-6183.773 -6188.188 -6188.210
-6175.662 -6188.433 -6187.330
-6167.160 -6182.368 -6184.067
-6168.545 -6184.423 -6185.115
-6173.126 -6183.354 -6188.477
-6184.264 -6187.749 -6188.215
-6178.824 -6186.603 -6187.002
-6183.496 -6187.559 -6186.520
-6182.103 -6184.405 -6185.805
-6175.537 -6188.161 -6188.191
-6183.315 -6187.176 -6187.526
-6174.662 -6187.069 -6187.900
-6181.377 -6188.184 -6188.216
-6163.836 -6185.234 -6184.803
-6176.922 -6182.768 -6184.645
-6173.178 -6185.644 -6184.551
-6183.953 -6190.977 -6184.733
-5892.398 -6165.382 -6187.047
-6183.700 -6188.381 -6188.393
-6183.844 -6186.088 -6186.271
-6181.003 -6188.372 -6188.374
-6178.330 -6185.075 -6186.321
-6184.551 -6185.778 -6185.658
-6166.482 -6183.119 -6184.467
-6143.572 -6178.348 -6178.667
-6184.635 -6186.219 -6186.479
-6173.032 -6181.982 -6183.818
-6173.317 -6183.029 -6184.632
-6168.798 -6182.677 -6185.076
-6172.603 -6183.130 -6184.399
-6184.026 -6185.800 -6185.022
-6184.032 -6188.184 -6188.204
-6148.140 -6178.122 -6184.604
-6181.251 -6188.192 -6188.191
-6181.303 -6188.157 -6188.202
-6177.387 -6184.121 -6186.277
-6178.494 -6184.243 -6184.004
-6176.307 -6187.368 -6188.408
-6125.791 -6183.148 -6185.360
-6173.126 -6183.354 -6188.477
-6184.264 -6187.749 -6188.215
-6178.824 -6186.603 -6187.002
-6183.496 -6187.559 -6186.520
-6182.103 -6184.405 -6185.805
-6172.824 -6183.517 -6184.871
-6179.184 -6188.196 -6188.189
-6181.042 -6188.194 -6188.220
-6174.970 -6185.200 -6184.948
-6165.319 -6183.273 -6184.588
-6076.152 -6135.746 -6174.599
-6171.740 -6186.996 -6188.203
-6174.651 -6183.743 -6188.181
-6186.142 -6188.395 -6188.400
-6184.363 -6188.180 -6188.183
-6184.437 -6188.094 -6188.205
-6184.394 -6181.183 -6181.745
-6186.300 -6188.358 -6188.408
-6186.068 -6188.193 -6188.197
-6178.813 -6184.371 -6184.563
-6180.912 -6185.880 -6186.266
-6181.247 -6185.473 -6185.759
-6186.131 -6188.197 -6188.225
-6186.434 -6188.403 -6188.477
-6161.656 -6183.141 -6183.877
-6186.239 -6188.352 -6188.374
-6179.561 -6184.283 -6185.069
-6182.735 -6185.254 -6185.804
-6164.102 -6185.143 -6180.961
-6166.634 -6181.365 -6183.852
-6184.306 -6185.924 -6186.083
-6183.378 -6184.914 -6185.136
-6170.864 -6182.964 -6185.158
-6175.779 -6182.077 -6186.337
-6171.273 -6189.121 -6186.243
-6173.126 -6183.354 -6188.477
-6184.264 -6187.749 -6188.215
-6178.824 -6186.603 -6187.002
-6183.496 -6187.559 -6186.520
-6172.452 -6188.194 -6188.230
-6177.387 -6184.121 -6186.277
-6178.059 -6184.310 -6183.895
-6177.902 -6188.361 -6188.343
-6180.426 -6188.367 -6188.346
-6011.231 -6182.337 -6184.171
-6166.389 -6180.211 -6183.606
-6159.663 -6180.577 -6184.858
-6177.470 -6188.109 -6188.403
-6169.042 -6183.280 -6186.027
-6182.989 -6185.248 -6185.799
-6185.434 -6187.974 -6188.095
-6182.914 -6188.402 -6188.403
-6180.876 -6188.148 -6188.191
-6181.867 -6184.928 -6185.794
-6178.608 -6184.570 -6185.814
-6172.515 -6182.920 -6184.401
-6178.336 -6184.507 -6185.034
-6177.471 -6182.682 -6183.867
-6075.181 -6181.677 -6181.709
-6174.845 -6183.484 -6184.811
-6173.414 -6184.939 -6185.554
-6177.794 -6184.541 -6186.330
-6184.516 -6185.943 -6186.083
-6180.269 -6184.277 -6185.814
-6151.798 -6180.406 -6182.352
-6184.306 -6185.924 -6186.083
-6177.209 -6195.089 -6184.357
-6184.489 -6186.051 -6186.357
-6175.640 -6188.047 -6188.096
-6165.641 -6186.254 -6185.557
-6186.434 -6188.403 -6188.477
-6184.264 -6187.749 -6188.215
-6178.824 -6186.603 -6187.002
-6183.496 -6187.559 -6186.520
-6176.191 -6183.974 -6185.251
-6177.387 -6184.121 -6186.277
-6098.741 -6186.302 -6188.473
-6169.467 -6183.021 -6186.008
-6175.064 -6187.382 -6187.004
-6164.300 -6183.105 -6184.261
-6169.950 -6181.092 -6184.419
-6166.476 -6185.782 -6185.725
-6177.305 -6184.215 -6187.026
-6174.546 -6184.586 -6186.970
-6167.605 -6182.666 -6184.754
-6177.516 -6184.948 -6185.143
-6180.461 -6185.781 -6185.708
-6180.386 -6185.440 -6186.088
-6172.159 -6187.227 -6188.217
-6186.434 -6188.403 -6188.477
-6178.542 -6185.702 -6186.335
-6175.528 -6185.873 -6186.368
-6186.149 -6188.186 -6188.193
-6184.596 -6185.932 -6186.086
-6170.402 -6184.787 -6185.722
-6184.279 -6186.042 -6186.287
-6178.086 -6184.497 -6188.093
-6166.270 -6183.309 -6186.015
-6140.315 -6159.020 -6179.163
-6161.616 -6166.950 -6184.049
-6156.953 -6180.863 -6182.163
-6179.575 -6188.389 -6188.400
-6175.602 -6182.704 -6184.992
-6169.163 -6182.894 -6184.793
-6171.758 -6184.841 -6184.506
-6186.434 -6188.403 -6188.477
-6184.264 -6187.749 -6188.215
-6178.824 -6186.603 -6187.002
-6184.530 -6188.385 -6188.397
-6183.496 -6187.559 -6186.520
-6177.387 -6184.121 -6186.277
-6165.500 -6180.074 -6184.295
-6178.404 -6184.596 -6186.105
-6161.730 -6185.291 -6183.559
-6177.539 -6183.664 -6185.991
-6170.949 -6180.635 -6183.762
-6171.432 -6184.842 -6186.063
-6175.978 -6185.256 -6186.232
-6168.344 -6184.399 -6187.918
-6185.032 -6188.106 -6188.217
-6181.081 -6185.696 -6185.715
-6175.170 -6185.318 -6186.408
-6177.488 -6183.612 -6186.128
-6176.824 -6182.725 -6185.872
-6182.951 -6188.370 -6188.346
-6179.541 -6184.442 -6185.138
-6172.039 -6182.186 -6183.948
-6180.723 -6185.911 -6186.267
-6173.010 -6183.529 -6185.051
-6098.258 -6162.229 -6162.785
-6182.751 -6186.846 -6187.008
-6184.389 -6185.842 -6186.026
-6164.544 -6184.813 -6187.861
-6184.512 -6185.849 -6186.029
-6174.886 -6182.535 -6184.366
-6136.475 -6179.008 -6179.954
-6170.497 -6183.342 -6185.815
-6173.125 -6181.249 -6184.023
-6178.636 -6187.974 -6188.095
-6179.526 -6187.478 -6188.094
-6186.434 -6188.403 -6188.477
-6183.548 -6188.406 -6188.406
-6172.159 -6187.227 -6188.217
-6168.344 -6184.399 -6187.918
-6183.099 -6188.405 -6188.455
-6178.824 -6186.603 -6187.002
-6183.496 -6187.559 -6186.520
-6181.731 -6188.345 -6188.353
-6182.988 -6184.280 -6185.030
-6177.972 -6188.420 -6188.476
-6170.973 -6181.788 -6182.731
-6170.101 -6183.125 -6184.529
-6171.415 -6184.168 -6185.521
-6169.006 -6187.140 -6186.176
-6180.156 -6184.266 -6184.554
-6173.430 -6185.889 -6185.340
-6174.084 -6183.536 -6184.179
-6180.482 -6184.598 -6186.325
-6178.726 -6184.562 -6184.840
-6175.628 -6185.744 -6184.837
-6178.578 -6182.570 -6184.885
-6179.479 -6182.960 -6184.992
-6174.971 -6189.436 -6180.856
-6183.778 -6186.080 -6186.273
-6174.573 -6183.179 -6185.496
-6174.455 -6181.672 -6186.770
-6186.231 -6188.379 -6188.355
-6175.777 -6173.663 -6174.521
-6184.464 -6185.497 -6185.343
-6182.013 -6185.968 -6186.265
-6184.574 -6185.941 -6186.088
-6184.417 -6185.474 -6185.342
-6172.974 -6184.720 -6186.939
-6177.876 -6182.617 -6185.084
-6177.142 -6188.442 -6187.324
-6186.434 -6188.403 -6188.477
-6172.159 -6187.227 -6188.217
-6168.344 -6184.399 -6187.918
-6183.496 -6187.559 -6186.520
-6171.415 -6184.168 -6185.521
-6166.197 -6184.129 -6183.545
-6173.921 -6186.028 -6185.178
-6182.126 -6188.112 -6188.215
-6170.959 -6183.712 -6185.221
-6157.084 -6181.455 -6185.970
-6129.410 -6152.650 -6162.850
-6173.046 -6183.014 -6184.262
-6177.202 -6185.432 -6186.186
-6174.555 -6184.753 -6185.441
